,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22,0.0,0.0,0.0004001140594482422,0.000490046463854435,0.01,{'var_smoothing': 0.01},0.8695652173913043,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9466403162055336,0.05120064795165622,2
23,0.0010041236877441407,5.695360264173943e-06,0.0,0.0,0.008111308307896872,{'var_smoothing': 0.008111308307896872},0.8695652173913043,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9466403162055336,0.05120064795165622,2
24,0.0001995563507080078,0.0003991127014160156,0.0008006572723388671,0.00040037436559492407,0.006579332246575682,{'var_smoothing': 0.006579332246575682},0.8695652173913043,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9466403162055336,0.05120064795165622,2
25,0.0,0.0,0.0008010387420654297,0.0004005364406104,0.005336699231206307,{'var_smoothing': 0.005336699231206307},0.8695652173913043,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9466403162055336,0.05120064795165622,2
26,0.00019860267639160156,0.0003972053527832031,0.00019893646240234374,0.0003978729248046875,0.004328761281083057,{'var_smoothing': 0.004328761281083057},0.8695652173913043,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9466403162055336,0.05120064795165622,2
27,0.000803995132446289,0.0004021355618811405,0.00020017623901367188,0.00040035247802734376,0.003511191734215131,{'var_smoothing': 0.003511191734215131},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
28,0.0,0.0,0.0009977340698242188,1.2900538283494965e-05,0.002848035868435802,{'var_smoothing': 0.002848035868435802},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
29,0.00039796829223632814,0.0004874096482176125,0.0,0.0,0.0023101297000831605,{'var_smoothing': 0.0023101297000831605},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
30,0.0006024837493896484,0.0004919585601733486,0.00039987564086914064,0.0004897458492698707,0.001873817422860383,{'var_smoothing': 0.001873817422860383},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
31,0.0,0.0,0.0004000663757324219,0.000489979265096882,0.0015199110829529332,{'var_smoothing': 0.0015199110829529332},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
32,0.0009992122650146484,1.1490687243584905e-05,0.0,0.0,0.0012328467394420659,{'var_smoothing': 0.0012328467394420659},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
33,0.0006011486053466797,0.000490873124159841,0.0003990650177001953,0.0004887553982544414,0.001,{'var_smoothing': 0.001},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
34,0.0,0.0,0.0006001472473144531,0.0004900284377479066,0.0008111308307896872,{'var_smoothing': 0.0008111308307896872},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
35,0.0009987831115722656,9.279844063203309e-06,0.0,0.0,0.0006579332246575676,{'var_smoothing': 0.0006579332246575676},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
36,0.001001596450805664,7.109512504457003e-06,0.0,0.0,0.0005336699231206307,{'var_smoothing': 0.0005336699231206307},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
37,0.00019993782043457032,0.0003998756408691407,0.0006024837493896484,0.0004919452029742679,0.0004328761281083057,{'var_smoothing': 0.0004328761281083057},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
38,0.0006000518798828125,0.0004899404552636228,0.0,0.0,0.0003511191734215131,{'var_smoothing': 0.0003511191734215131},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
39,0.0006001472473144531,0.0004900184616252841,0.0004001617431640625,0.000490096065864152,0.0002848035868435802,{'var_smoothing': 0.0002848035868435802},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
40,0.0,0.0,0.0010001659393310547,4.76837158203125e-07,0.0002310129700083158,{'var_smoothing': 0.0002310129700083158},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
41,0.0007999897003173828,0.00039999974938392704,0.0001964569091796875,0.000392913818359375,0.0001873817422860383,{'var_smoothing': 0.0001873817422860383},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
42,0.0010016441345214843,5.788025340287118e-06,0.0,0.0,0.0001519911082952933,{'var_smoothing': 0.0001519911082952933},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
43,0.0008001327514648438,0.00040011811973212805,0.00020012855529785156,0.0004002571105957031,0.0001232846739442066,{'var_smoothing': 0.0001232846739442066},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
44,0.0,0.0,0.0008016586303710938,0.00040086385971521986,0.0001,{'var_smoothing': 0.0001},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
45,0.0008025646209716796,0.00040133487146292373,0.0,0.0,8.111308307896872e-05,{'var_smoothing': 8.111308307896872e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
46,0.00039782524108886717,0.00048724730926127165,0.0005986690521240234,0.0004889046519034258,6.579332246575683e-05,{'var_smoothing': 6.579332246575683e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
47,0.0,0.0,0.0006015300750732422,0.0004911904635443895,5.3366992312063123e-05,{'var_smoothing': 5.3366992312063123e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
48,0.001000213623046875,1.784161275279017e-07,0.0,0.0,4.328761281083062e-05,{'var_smoothing': 4.328761281083062e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
49,0.0004000663757324219,0.0004899792418945042,0.0006000995635986328,0.0004900326972583922,3.511191734215127e-05,{'var_smoothing': 3.511191734215127e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
50,0.00020008087158203126,0.0004001617431640626,0.000599527359008789,0.0004895556060703238,2.848035868435799e-05,{'var_smoothing': 2.848035868435799e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
51,0.0004001140594482422,0.0004900376480808073,0.0,0.0,2.310129700083158e-05,{'var_smoothing': 2.310129700083158e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
52,0.000999116897583008,1.7494140937656537e-06,0.0,0.0,1.873817422860383e-05,{'var_smoothing': 1.873817422860383e-05},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
